Date,DayOfWeek,Month,Year,Is_Weekend,Is_Holiday,Product_ID,Category,Base_Price,Discount_Percentage,Current_Price,Store_ID,Store_Type,Competitor_Price,Footfall_Index,Avg_Temperature,Rainfall_mm,Social_Media_Sentiment,Lead_Time_Days,Safety_Stock_Level,Stock_On_Hand,Daily_Units_Sold,Festival_Name,Festival_Type,UPC_EAN,Product_Name,Sub_Category,Brand_Name,Brand_Tier,Shelf_Life_Days,No_of_Checkout_Counters,Avg_Billing_Time_min,Local_Population_Density,Product_Age_Days,No_of_Customer_Purchases,Unit_Cost,Promotional_Campaign_Flag,Competitor_Promotion_Flag,Google_Trends_Current_Wk,Google_Trends_Lag_1w,Shelf_Capacity,Promotion_Type,Marketing_Spend,Payday_Flag,School_Vacation_Flag,Local_Event_Flag,Launch_Date,Seasonal_Product_Flag,Online_Sales_Units,In_Store_Sales_Units,App_Traffic_Index,Website_Visits,Backorder_Flag,Supplier_Delay_Days,Fill_Rate_Pct,Loyalty_Program_Usage_Count,Repeat_Purchase_Rate,Avg_Basket_Size,Unit_Margin,Gross_Profit,Profit_Density,Stocking_Priority_Score,Stocking_Priority_Class,text_template
04/13/2023,3,4,2023,0,0,1002,Grocery,410.09,0.01,405.99,15,Urban,411.58,127.6,29.1,8.5,0.63,7,141,471,83,Unknown,,8148570840155,Nestle Beverages 1002,Beverages,Nestle,Premium,54,6,5.9,12371,228,22,322.2,0,0,32,32,30,Unknown,1247,0,0,0,08/28/2022,1,12,71,488,896,0,0,88.93,11,0.14,3.77,83.79000000000002,6954.5700000000015,231.81900000000005,0.3016604761907607,Medium,Category: Grocery | Product: Nestle Beverages 1002 | SubCategory: Beverages | Brand: Nestle | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
11/16/2023,3,11,2023,0,1,1011,Clothing,447.29,0.28,322.05,14,Urban,476.75,139.9,32.6,13.1,0.02,8,105,71,79,Unknown,,9350894528554,Allen Solly Ethnic wear 1011,Ethnic wear,Allen Solly,Mid,1141,5,2.1,7326,794,75,366.65,1,1,42,62,100,Flash Sale,4498,0,0,0,09/13/2021,1,22,57,557,1164,0,2,94.67,24,0.33,1.05,-44.599999999999966,-3523.3999999999974,-35.23399999999997,0.33660663122378043,Medium,Category: Clothing | Product: Allen Solly Ethnic wear 1011 | SubCategory: Ethnic wear | Brand: Allen Solly | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
05/11/2023,3,5,2023,0,0,1017,Grocery,379.61,0.28,273.32,10,Rural,397.05,78.1,16.9,0.3,0.7,1,139,248,58,Unknown,,6864448578923,Nestle Spices 1017,Spices,Nestle,Mid,79,13,4.2,1104,1648,49,315.7,1,1,53,42,112,Flash Sale,4736,0,1,0,11/05/2018,0,12,46,488,896,0,1,87.53,15,0.39,1.18,-42.379999999999995,-2458.04,-21.946785714285713,0.1852766001464532,Low,Category: Grocery | Product: Nestle Spices 1017 | SubCategory: Spices | Brand: Nestle | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
11/03/2023,4,11,2023,0,0,1003,Clothing,169.34,0.35,110.07,17,Urban,159.5,167.3,26.5,0.6,0.55,9,163,56,139,Unknown,,742708927336,Allen Solly Activewear 1003,Activewear,Allen Solly,Mid,581,11,7.4,9278,1772,36,105.72,1,0,21,53,31,Loyalty Only,4539,1,0,0,12/27/2018,0,50,89,749,1915,1,3,94.66,18,0.17,3.86,4.349999999999994,604.6499999999992,19.504838709677394,0.2511740100999582,Low,Category: Clothing | Product: Allen Solly Activewear 1003 | SubCategory: Activewear | Brand: Allen Solly | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
05/15/2023,0,5,2023,0,0,1016,Grocery,373.5,0.09,339.88,14,Urban,407.03,193.4,21.3,4.5,0.65,8,118,356,109,Unknown,,8572879201082,Tata Spices 1016,Spices,Tata,Premium,10,5,2.1,7326,1127,80,259.92,0,0,73,21,91,Unknown,741,0,1,0,04/13/2020,0,37,72,660,1566,0,3,93.5,41,0.36,1.36,79.95999999999998,8715.639999999998,95.77626373626372,0.2711148331218775,Medium,Category: Grocery | Product: Tata Spices 1016 | SubCategory: Spices | Brand: Tata | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
01/21/2023,5,1,2023,1,0,1009,Beauty,80.23,0.13,69.8,2,Urban,73.18,137.0,15.6,2.2,0.81,3,84,304,141,Unknown,,7654427826707,Lakme Makeup 1009,Makeup,Lakme,Budget,567,8,2.9,6891,1014,135,41.99,0,1,58,73,52,Unknown,678,0,0,0,04/12/2020,0,24,117,571,1218,0,0,92.97,55,0.36,1.04,27.809999999999995,3921.209999999999,75.4078846153846,0.3392266354214003,Medium,Category: Beauty | Product: Lakme Makeup 1009 | SubCategory: Makeup | Brand: Lakme | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
11/25/2023,5,11,2023,1,0,1019,Beauty,69.51,0.41,41.01,16,Rural,75.05,152.3,-1.4,3.1,0.43,10,28,9,159,Unknown,,664887643364,L'oreal Haircare 1019,Haircare,L'oreal,Mid,485,9,2.8,1951,31,81,53.15,1,0,93,58,97,Flash Sale,5391,0,0,0,10/25/2023,0,34,125,639,1486,1,3,89.78,38,0.16,1.96,-12.14,-1930.26,-19.89958762886598,0.1660035738689466,Low,Category: Beauty | Product: L'oreal Haircare 1019 | SubCategory: Haircare | Brand: L'oreal | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
06/16/2023,4,6,2023,0,0,1005,Electronics,176.09,0.47,93.33,13,Urban,169.2,100.6,20.7,2.0,0.12,4,134,212,117,Unknown,,435507398804,Sony Audio 1005,Audio,Sony,Budget,1593,7,3.2,14233,1969,85,141.58,1,0,17,93,39,Loyalty Only,4664,0,1,1,01/24/2018,0,29,88,605,1352,0,2,94.47,38,0.35,1.38,-48.250000000000014,-5645.250000000002,-144.75000000000006,0.32897228382635546,Medium,Category: Electronics | Product: Sony Audio 1005 | SubCategory: Audio | Brand: Sony | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
10/01/2023,6,10,2023,1,1,1013,Electronics,404.81,0.07,376.47,9,Rural,404.82,107.2,1.2,2.6,0.94,10,29,496,76,Unknown,,2336836726970,Samsung Computers 1013,Computers,Samsung,Premium,1082,10,7.6,1191,305,60,328.45,1,1,80,17,61,BOGO,4886,1,0,0,11/30/2022,0,19,57,536,1084,0,5,96.94,16,0.16,1.27,48.02000000000004,3649.520000000003,59.82819672131153,0.3518262428517598,High,Category: Electronics | Product: Samsung Computers 1013 | SubCategory: Computers | Brand: Samsung | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Rural
03/30/2023,3,3,2023,0,0,1010,Clothing,126.94,0.25,95.2,7,Urban,124.97,160.2,11.6,8.6,0.55,4,170,360,145,Unknown,,9907038161151,Zara Activewear 1010,Activewear,Zara,Premium,611,8,7.3,11584,300,40,82.38,1,0,31,80,91,BOGO,5262,0,0,0,06/03/2022,0,21,124,550,1137,0,3,89.7,16,0.16,3.62,12.820000000000007,1858.900000000001,20.42747252747254,0.23732744332658356,Low,Category: Clothing | Product: Zara Activewear 1010 | SubCategory: Activewear | Brand: Zara | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
11/12/2023,6,11,2023,1,0,1010,Grocery,36.31,0.11,32.32,16,Rural,33.93,189.2,20.2,4.5,0.62,2,125,236,164,Diwali,Mega Festive,9334869047916,Amul Dairy 1010,Dairy,Amul,Mid,31,9,2.8,1951,147,142,21.8,0,0,37,31,72,Unknown,6786,0,0,0,06/18/2023,0,39,125,674,1620,0,2,98.18,42,0.32,1.15,10.52,1725.28,23.962222222222223,0.32530488781033406,Medium,Category: Grocery | Product: Amul Dairy 1010 | SubCategory: Dairy | Brand: Amul | BrandTier: Mid | Promotion: Unknown | Festival: Diwali | StoreType: Rural
01/14/2023,5,1,2023,1,0,1017,Home,70.2,0.03,68.09,10,Rural,68.21,144.3,26.3,29.7,0.93,12,103,233,156,Unknown,,5394891561256,Tupperware Bedding 1017,Bedding,Tupperware,Premium,2810,13,4.2,1104,86,129,41.22,0,1,48,37,96,Unknown,1963,0,0,0,10/20/2022,0,23,133,564,1191,0,3,89.73,58,0.38,1.21,26.870000000000005,4191.720000000001,43.663750000000014,0.4001666255411204,High,Category: Home | Product: Tupperware Bedding 1017 | SubCategory: Bedding | Brand: Tupperware | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Rural
08/30/2023,2,8,2023,0,0,1017,Electronics,430.08,0.16,361.27,9,Urban,403.67,168.5,22.4,7.7,0.93,11,91,412,94,Unknown,,3271555125378,Samsung Computers 1017,Computers,Samsung,Budget,1582,3,6.8,6250,964,48,317.5,1,1,40,48,103,BOGO,3947,0,0,0,01/08/2021,0,11,83,481,869,0,4,85.34,14,0.38,1.96,43.76999999999998,4114.379999999998,39.94543689320387,0.23962533776936665,Low,Category: Electronics | Product: Samsung Computers 1017 | SubCategory: Computers | Brand: Samsung | BrandTier: Budget | Promotion: BOGO | Festival: Unknown | StoreType: Urban
09/22/2023,4,9,2023,0,0,1010,Home,318.72,0.07,296.41,7,Urban,299.84,75.7,21.9,1.6,0.57,10,105,222,80,Unknown,,5360161709121,Ikea Kitchenware 1010,Kitchenware,Ikea,Mid,2038,8,7.3,11584,496,41,237.16,0,1,77,40,99,Unknown,756,0,0,0,05/14/2022,0,25,55,577,1245,0,3,90.6,13,0.24,1.95,59.25000000000003,4740.000000000002,47.8787878787879,0.3589145129089859,High,Category: Home | Product: Ikea Kitchenware 1010 | SubCategory: Kitchenware | Brand: Ikea | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
12/12/2023,1,12,2023,0,0,1011,Home,130.33,0.35,84.71,16,Rural,122.17,81.8,1.0,1.5,0.3,5,113,103,127,Unknown,,241095574500,Philips Kitchenware 1011,Kitchenware,Philips,Premium,1911,9,2.8,1951,1530,58,66.82,1,1,93,77,106,BOGO,4789,0,1,0,10/04/2019,0,27,100,591,1298,0,3,89.44,17,0.32,2.19,17.89,2272.03,21.43424528301887,0.325612190712964,Medium,Category: Home | Product: Philips Kitchenware 1011 | SubCategory: Kitchenware | Brand: Philips | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Rural
02/22/2023,2,2,2023,0,0,1004,Grocery,279.87,0.27,204.31,9,Rural,279.26,129.8,8.8,2.0,1.0,13,13,326,113,Unknown,,5127157404970,Nestle Grains 1004,Grains,Nestle,Premium,22,10,7.6,1191,1410,109,154.56,1,0,48,93,91,Flash Sale,5996,0,0,0,04/14/2019,0,11,102,481,869,0,0,89.16,27,0.17,1.04,49.75,5621.75,61.777472527472526,0.24542478886326266,Low,Category: Grocery | Product: Nestle Grains 1004 | SubCategory: Grains | Brand: Nestle | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Rural
12/06/2023,2,12,2023,0,0,1008,Clothing,266.15,0.07,247.52,17,Rural,282.01,76.5,-3.3,9.3,0.68,12,169,97,96,Unknown,,3749811340871,FabIndia Winter wear 1008,Winter wear,FabIndia,Premium,781,4,2.6,1279,1587,70,177.42,0,0,44,48,84,Unknown,1470,0,1,0,08/02/2019,1,36,60,653,1540,0,3,97.96,22,0.19,1.37,70.10000000000002,6729.600000000002,80.11428571428574,0.3796646383083448,High,Category: Clothing | Product: FabIndia Winter wear 1008 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Rural
04/02/2023,6,4,2023,1,1,1008,Grocery,329.44,0.0,329.44,20,Urban,333.98,145.2,23.8,0.1,0.41,3,156,225,87,Unknown,,8274135829664,Ashirvad Spices 1008,Spices,Ashirvad,Budget,52,9,5.7,8788,987,69,203.07,0,1,10,44,31,Unknown,907,1,0,0,07/19/2020,0,10,77,474,843,0,3,97.68,29,0.39,1.26,126.37,10994.19,354.6512903225807,0.4167800443551731,High,Category: Grocery | Product: Ashirvad Spices 1008 | SubCategory: Spices | Brand: Ashirvad | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Urban
09/21/2023,3,9,2023,0,0,1009,Electronics,120.43,0.4,72.26,7,Urban,129.9,93.7,33.1,1.3,0.56,12,140,221,121,Unknown,,6904971737690,Bose Audio 1009,Audio,Bose,Budget,1682,8,7.3,11584,813,102,101.53,1,1,29,10,105,Seasonal Discount,4788,0,0,0,06/30/2021,0,18,103,529,1057,0,1,92.65,51,0.17,1.19,-29.269999999999996,-3541.6699999999996,-33.73019047619047,0.3624546541879894,High,Category: Electronics | Product: Bose Audio 1009 | SubCategory: Audio | Brand: Bose | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
02/04/2023,5,2,2023,1,1,1018,Home,432.88,0.09,393.92,11,Rural,444.7,168.7,5.6,11.8,0.42,11,101,323,81,Unknown,,178029681125,Ikea Furniture 1018,Furniture,Ikea,Premium,2770,5,3.3,1637,947,31,356.6,0,1,22,29,39,Unknown,1007,1,0,0,07/02/2020,0,20,61,543,1111,0,2,90.81,13,0.16,2.61,37.31999999999999,3022.9199999999996,77.51076923076923,0.43742576733820715,High,Category: Home | Product: Ikea Furniture 1018 | SubCategory: Furniture | Brand: Ikea | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Rural
07/25/2023,1,7,2023,0,0,1000,Grocery,158.14,0.3,110.7,8,Urban,164.13,171.2,-1.5,5.1,0.89,1,70,488,130,Unknown,,6817973669476,Amul Spices 1000,Spices,Amul,Budget,63,3,7.5,7119,1680,122,133.02,1,1,76,22,48,Seasonal Discount,4297,0,0,0,12/18/2018,0,23,107,564,1191,0,1,91.78,64,0.3,1.07,-22.320000000000007,-2901.600000000001,-60.45000000000002,0.22801173635381355,Low,Category: Grocery | Product: Amul Spices 1000 | SubCategory: Spices | Brand: Amul | BrandTier: Budget | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
03/22/2023,2,3,2023,0,0,1006,Grocery,348.6,0.17,289.34,7,Urban,360.29,119.6,14.0,1.3,0.48,2,47,477,92,Unknown,,9655593773495,Ashirvad Spices 1006,Spices,Ashirvad,Budget,77,8,7.3,11584,268,37,182.27,1,1,34,76,80,Loyalty Only,1692,0,0,0,06/27/2022,0,32,60,626,1432,0,2,92.57,14,0.2,2.49,107.06999999999996,9850.439999999997,123.13049999999996,0.2868662001580331,Medium,Category: Grocery | Product: Ashirvad Spices 1006 | SubCategory: Spices | Brand: Ashirvad | BrandTier: Budget | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
02/19/2023,6,2,2023,1,0,1003,Grocery,12.98,0.29,9.22,19,Urban,12.85,77.1,29.3,1.2,0.82,11,127,472,145,Unknown,,1131674445030,Nestle Dairy 1003,Dairy,Nestle,Mid,48,15,3.6,7003,45,84,10.15,1,0,63,34,29,Loyalty Only,2605,0,0,0,01/05/2023,0,27,118,591,1298,0,3,98.51,35,0.14,1.73,-0.9299999999999997,-134.84999999999997,-4.649999999999999,0.30702253923922057,Medium,Category: Grocery | Product: Nestle Dairy 1003 | SubCategory: Dairy | Brand: Nestle | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
12/26/2023,1,12,2023,0,0,1000,Electronics,189.47,0.16,159.15,20,Rural,196.64,147.0,17.1,9.9,0.84,12,143,333,130,Unknown,,8427460612484,Sony Computers 1000,Computers,Sony,Mid,1882,3,5.5,1463,801,55,148.85,1,1,74,63,119,BOGO,2077,0,1,0,10/16/2021,0,47,83,729,1835,0,6,97.51,16,0.38,2.36,10.300000000000011,1339.0000000000014,11.252100840336146,0.3851146366751974,High,Category: Electronics | Product: Sony Computers 1000 | SubCategory: Computers | Brand: Sony | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Rural
01/02/2023,0,1,2023,0,0,1014,Clothing,179.1,0.04,171.94,12,Rural,163.69,198.9,-3.1,11.2,0.82,7,65,279,157,Unknown,,2238210451428,FabIndia Winter wear 1014,Winter wear,FabIndia,Mid,1071,5,7.8,1981,1239,66,92.49,0,0,83,74,84,Unknown,1213,1,0,0,08/12/2019,1,38,119,667,1593,0,1,90.7,20,0.36,2.38,79.45,12473.65,148.49583333333334,0.3545816056548012,High,Category: Clothing | Product: FabIndia Winter wear 1014 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Rural
02/23/2023,3,2,2023,0,0,1007,Grocery,274.02,0.11,243.88,7,Urban,293.74,143.4,34.0,1.5,0.72,1,177,42,125,Unknown,,6534724436439,Tata Spices 1007,Spices,Tata,Mid,6,8,7.3,11584,1896,33,152.19,0,1,44,83,98,Unknown,1353,0,0,0,12/15/2017,0,13,112,495,923,1,1,88.17,15,0.17,3.79,91.69,11461.25,116.9515306122449,0.18530133255191544,Low,Category: Grocery | Product: Tata Spices 1007 | SubCategory: Spices | Brand: Tata | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
04/16/2023,6,4,2023,1,0,1011,Electronics,41.0,0.09,37.31,8,Urban,43.28,55.4,28.1,2.7,0.85,12,130,350,144,Unknown,,4385547629763,Samsung Computers 1011,Computers,Samsung,Mid,1224,3,7.5,7119,1637,68,27.4,0,1,74,44,66,Unknown,536,0,0,0,10/22/2018,0,33,111,633,1459,0,0,91.69,21,0.16,2.12,9.910000000000004,1427.0400000000004,21.62181818181819,0.3502801583968759,High,Category: Electronics | Product: Samsung Computers 1011 | SubCategory: Computers | Brand: Samsung | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
09/17/2023,6,9,2023,1,0,1017,Home,396.12,0.21,312.93,7,Urban,375.94,52.6,0.3,9.0,0.39,13,90,381,63,Unknown,,5394891561256,Tupperware Bedding 1017,Bedding,Tupperware,Premium,2810,8,7.3,11584,86,17,214.94,1,1,44,74,84,Loyalty Only,3232,0,0,0,06/23/2023,0,7,56,454,762,0,2,91.6,7,0.33,3.71,97.99000000000001,6173.370000000001,73.4925,0.44944480197759296,High,Category: Home | Product: Tupperware Bedding 1017 | SubCategory: Bedding | Brand: Tupperware | BrandTier: Premium | Promotion: Loyalty Only | Festival: Unknown | StoreType: Urban
11/06/2023,0,11,2023,0,0,1014,Beauty,112.8,0.33,75.58,6,Urban,118.85,98.1,31.9,7.4,0.11,13,115,422,113,Unknown,,7639209561846,Lakme Makeup 1014,Makeup,Lakme,Premium,522,7,3.6,6002,1922,41,82.69,1,1,57,44,99,Flash Sale,4782,0,0,0,08/02/2018,0,23,90,564,1191,0,0,94.87,18,0.22,2.76,-7.109999999999999,-803.43,-8.115454545454545,0.3334195730942848,Medium,Category: Beauty | Product: Lakme Makeup 1014 | SubCategory: Makeup | Brand: Lakme | BrandTier: Premium | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
07/10/2023,0,7,2023,0,0,1016,Electronics,340.13,0.13,295.91,9,Urban,306.98,79.4,13.0,8.4,0.84,2,129,347,71,Unknown,,2275932199366,Samsung Mobiles 1016,Mobiles,Samsung,Premium,1143,3,6.8,6250,102,55,254.79,0,0,31,57,96,Unknown,1734,0,0,0,03/30/2023,0,26,45,584,1272,0,0,95.24,21,0.34,1.29,41.12000000000003,2919.5200000000023,30.41166666666669,0.3949616161174053,High,Category: Electronics | Product: Samsung Mobiles 1016 | SubCategory: Mobiles | Brand: Samsung | BrandTier: Premium | Promotion: Unknown | Festival: Unknown | StoreType: Urban
08/06/2023,6,8,2023,1,0,1013,Beauty,402.59,0.01,398.56,13,Rural,379.82,172.0,9.9,3.7,0.5,14,78,152,87,Unknown,,6642929148227,Dove Fragrance 1013,Fragrance,Dove,Mid,527,6,3.6,705,416,67,305.05,0,0,84,31,34,Unknown,689,0,0,0,06/16/2022,0,23,64,564,1191,0,2,88.1,24,0.16,1.3,93.50999999999999,8135.369999999999,239.2755882352941,0.29776530257784617,Medium,Category: Beauty | Product: Dove Fragrance 1013 | SubCategory: Fragrance | Brand: Dove | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Rural
02/13/2023,0,2,2023,0,0,1013,Grocery,283.13,0.26,209.52,7,Urban,258.51,176.7,13.4,12.1,0.13,10,92,338,113,Unknown,,5066512285191,Tata Beverages 1013,Beverages,Tata,Mid,39,8,7.3,11584,102,98,158.59,1,0,50,84,91,Flash Sale,5602,0,0,0,11/03/2022,1,26,87,584,1272,0,0,90.38,56,0.12,1.15,50.93000000000001,5755.090000000001,63.242747252747264,0.263411232439134,Low,Category: Grocery | Product: Tata Beverages 1013 | SubCategory: Beverages | Brand: Tata | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
06/11/2023,6,6,2023,1,0,1017,Grocery,371.74,0.3,260.22,8,Urban,392.57,88.8,28.4,2.0,0.12,7,51,451,87,Unknown,,6864448578923,Nestle Spices 1017,Spices,Nestle,Mid,79,3,7.5,7119,1648,45,233.78,1,1,75,50,70,Seasonal Discount,5700,0,1,0,12/06/2018,0,32,55,626,1432,0,2,93.47,12,0.37,1.93,26.440000000000026,2300.2800000000025,32.861142857142895,0.2687406336901038,Low,Category: Grocery | Product: Nestle Spices 1017 | SubCategory: Spices | Brand: Nestle | BrandTier: Mid | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Urban
07/21/2023,4,7,2023,0,0,1019,Electronics,332.62,0.48,172.96,17,Rural,349.64,98.8,21.4,0.9,0.16,1,108,289,87,Unknown,,832733976485,Bose Computers 1019,Computers,Bose,Mid,1209,4,2.6,1279,1128,18,249.33,1,0,92,75,74,BOGO,2202,0,0,0,06/18/2020,0,21,66,550,1137,0,4,98.65,8,0.21,4.83,-76.37,-6644.1900000000005,-89.78635135135136,0.34768494214551227,Medium,Category: Electronics | Product: Bose Computers 1019 | SubCategory: Computers | Brand: Bose | BrandTier: Mid | Promotion: BOGO | Festival: Unknown | StoreType: Rural
09/27/2023,2,9,2023,0,0,1017,Beauty,180.99,0.29,128.5,17,Urban,192.34,85.4,-2.6,6.2,0.75,7,139,223,111,Unknown,,9755188027019,Lakme Makeup 1017,Makeup,Lakme,Mid,504,11,7.4,9278,1351,65,108.05,1,0,11,92,104,Flash Sale,3932,0,0,0,01/15/2020,0,43,68,701,1727,0,1,94.66,29,0.37,1.71,20.450000000000003,2269.9500000000003,21.82644230769231,0.3251095539201876,Medium,Category: Beauty | Product: Lakme Makeup 1017 | SubCategory: Makeup | Brand: Lakme | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
12/17/2023,6,12,2023,1,0,1015,Grocery,405.38,0.24,308.09,16,Urban,365.21,186.3,33.3,3.9,0.71,13,37,472,96,Unknown,,9597694480687,Amul Grains 1015,Grains,Amul,Mid,46,3,2.2,9314,555,58,256.82,1,1,68,11,84,Flash Sale,4235,0,1,0,06/10/2022,0,30,66,612,1379,0,0,96.58,11,0.22,1.66,51.26999999999998,4921.919999999998,58.5942857142857,0.34517601741159276,Medium,Category: Grocery | Product: Amul Grains 1015 | SubCategory: Grains | Brand: Amul | BrandTier: Mid | Promotion: Flash Sale | Festival: Unknown | StoreType: Urban
10/31/2023,1,10,2023,0,0,1000,Home,150.88,0.29,107.12,2,Urban,150.92,125.4,0.9,9.6,0.2,8,126,118,113,Unknown,,495872934000,Sleepwell Furniture 1000,Furniture,Sleepwell,Premium,1117,8,2.9,6891,1651,36,110.58,1,0,89,68,29,BOGO,4872,1,0,0,04/24/2019,0,12,101,488,896,0,2,92.3,11,0.12,3.14,-3.4599999999999937,-390.9799999999993,-13.482068965517216,0.3105544925824671,Medium,Category: Home | Product: Sleepwell Furniture 1000 | SubCategory: Furniture | Brand: Sleepwell | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
09/28/2023,3,9,2023,0,0,1010,Clothing,287.75,0.46,155.39,8,Urban,299.54,148.4,24.8,0.4,0.85,11,154,213,139,Unknown,,9907038161151,Zara Activewear 1010,Activewear,Zara,Premium,611,3,7.5,7119,300,45,192.09,1,1,37,89,84,BOGO,2808,0,0,0,12/02/2022,0,48,91,736,1861,0,2,89.12,15,0.32,3.09,-36.70000000000002,-5101.300000000002,-60.72976190476193,0.21663167608483064,Low,Category: Clothing | Product: Zara Activewear 1010 | SubCategory: Activewear | Brand: Zara | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
08/03/2023,3,8,2023,0,0,1014,Clothing,373.97,0.41,220.64,17,Rural,348.2,112.3,20.4,9.3,0.28,13,79,52,84,Unknown,,2238210451428,FabIndia Winter wear 1014,Winter wear,FabIndia,Mid,1071,4,2.6,1279,1239,72,275.51,1,0,11,37,80,Loyalty Only,5129,1,0,0,03/12/2020,1,10,74,474,843,0,0,85.58,42,0.24,1.17,-54.870000000000005,-4609.08,-57.6135,0.23130299473591723,Low,Category: Clothing | Product: FabIndia Winter wear 1014 | SubCategory: Winter wear | Brand: FabIndia | BrandTier: Mid | Promotion: Loyalty Only | Festival: Unknown | StoreType: Rural
09/09/2023,5,9,2023,1,0,1011,Grocery,192.58,0.16,161.77,13,Urban,198.35,144.7,2.5,1.7,0.79,14,116,219,149,Unknown,,7435202863434,Tata Beverages 1011,Beverages,Tata,Premium,23,7,3.2,14233,1542,107,146.85,1,1,20,11,100,BOGO,3274,0,0,0,06/20/2019,1,38,111,667,1593,0,3,86.3,39,0.14,1.39,14.920000000000016,2223.080000000002,22.230800000000023,0.15115816475917582,Low,Category: Grocery | Product: Tata Beverages 1011 | SubCategory: Beverages | Brand: Tata | BrandTier: Premium | Promotion: BOGO | Festival: Unknown | StoreType: Urban
07/09/2023,6,7,2023,1,0,1007,Beauty,154.87,0.12,136.29,18,Urban,141.99,107.9,1.8,5.3,0.49,2,132,438,130,Unknown,,7395325907962,Nivea Skincare 1007,Skincare,Nivea,Mid,637,13,2.6,5779,559,38,111.05,0,1,14,20,28,Unknown,763,0,0,0,12/27/2021,0,22,108,557,1164,0,0,91.78,19,0.24,3.42,25.239999999999995,3281.1999999999994,117.18571428571427,0.34226954202741805,Medium,Category: Beauty | Product: Nivea Skincare 1007 | SubCategory: Skincare | Brand: Nivea | BrandTier: Mid | Promotion: Unknown | Festival: Unknown | StoreType: Urban
10/23/2023,0,10,2023,0,0,1019,Grocery,232.38,0.13,202.17,10,Rural,217.57,101.0,29.8,0.2,0.73,4,78,242,109,Unknown,,764059675490,Ashirvad Beverages 1019,Beverages,Ashirvad,Budget,16,13,4.2,1104,784,27,142.21,0,1,70,14,104,Unknown,1656,0,0,0,08/30/2021,1,37,72,660,1566,0,1,86.39,5,0.36,4.04,59.95999999999998,6535.639999999998,62.84269230769228,0.19406722458657355,Low,Category: Grocery | Product: Ashirvad Beverages 1019 | SubCategory: Beverages | Brand: Ashirvad | BrandTier: Budget | Promotion: Unknown | Festival: Unknown | StoreType: Rural
08/01/2023,1,8,2023,0,0,1005,Beauty,409.89,0.25,307.42,2,Rural,407.91,145.2,11.8,4.7,0.38,7,48,52,103,Unknown,,4610429189629,Nivea Fragrance 1005,Fragrance,Nivea,Premium,596,8,6.7,1688,1649,69,341.78,1,0,79,70,90,Seasonal Discount,6269,1,0,0,01/25/2019,0,33,70,633,1459,0,0,91.72,35,0.3,1.49,-34.35999999999996,-3539.0799999999954,-39.32311111111106,0.2860674827716802,Medium,Category: Beauty | Product: Nivea Fragrance 1005 | SubCategory: Fragrance | Brand: Nivea | BrandTier: Premium | Promotion: Seasonal Discount | Festival: Unknown | StoreType: Rural
